track_id,duration,loudness,tempo,song_hotness,artist_hotness,key_confidence,mode_confidence,release_year,artist_id,artist_tag
b'TRAIEYP12903CEAF17',224.522,-6.648,126.291,0.0,0.35148963247073306,0.712,0.556,0,b'ARXKXC71187B99AA0E',[]
b'TRAIEYQ12903CD18C5',87.14404,-9.285,159.252,,0.35062894689721674,0.44,0.329,0,b'AR1VCLT1187FB4C8AC',[]
b'TRAIFEQ128F93319C2',238.05342,-17.172,159.026,,0.3157956797084056,0.484,0.625,0,b'ARW1DRV1187FB40261',[]
b'TRAIFGE12903CDAD7B',238.81098,-20.865,86.55,,0.24906181024072077,0.526,0.681,0,b'ARZMFXN11F50C476D0',[]
b'TRAIFJE128F933046A',95.9473,-6.29,92.969,,0.38866990102322235,0.054,0.41,0,b'ARYQ8281187FB58C34',[]
b'TRAIFMZ128F92F335C',270.10567,-9.592,131.889,,0.29624881058023994,0.719,0.659,0,b'AR9E43L1187FB566FA',[b'chinese' b'mandarin' b'taiwanese']
b'TRAIFSJ128F92FE22F',226.66404,-11.907,162.987,0.0,0.4320119468576032,0.718,0.688,1995,b'ARVJ0JK1187B98C9C0',[]
b'TRAIFSM128F42722F1',168.95955,-4.017,151.844,0.6014029389463235,0.42898052143866244,0.683,0.651,2007,b'ARQ0BZY1187B99F093',[]
b'TRAIFYS128F42685F1',265.66485,-7.425,109.659,,0.5425339931632684,0.788,0.503,0,b'ARG3UX61187B9AC05A',[b'metal' b'rock and indie']
b'TRAIFZX128F92F193C',246.49098,-7.822,124.577,0.4961753356732933,0.4214486179326093,0.125,0.374,1987,b'ARKJHKX1187FB5AEE5',[]
b'TRAIGCZ128F428C2D9',163.52608,-11.943,100.893,0.5580947631395166,0.3893417519104193,0.698,0.631,0,b'ARMWZF41187FB387F9',[b'country' b'american']
b'TRAIGJJ128F92D5107',239.51628,-10.937,116.596,,0.390828595508114,0.273,0.426,0,b'ARIK8T31187B9A4D4F',[]
b'TRAIGJV12903CEFD5E',234.03057,-10.742,166.749,0.23677161143970385,0.3224825778758644,0.03,0.461,0,b'ARP06GY1187B98B0F0',[]
b'TRAIGNN128F9326AB4',254.45832,-3.902,104.939,0.60478851571927,0.5963503376386131,0.152,0.395,0,b'ARDQ9AP1187B9BA3F6',[b'am\xc3\xa9ricain' b'metalcore' b'usa' b'american']
b'TRAIGNW12903D064C9',368.32608,-7.071,202.036,,0.2563503629041404,0.254,0.306,0,b'AR2PNSZ1187B9AF0A4',[]
b'TRAIGOB128F426AE43',190.85016,-10.239,96.052,0.0,0.31060034368783074,0.489,0.432,0,b'AR4GP451187FB3F2BB',[]
b'TRAIGRF128F9332355',323.00363,-5.533,91.997,0.0,0.36638937070534877,0.536,0.515,0,b'ARJ0FG21187B99F7C4',[]
b'TRAIGSC128F933BBD7',189.3873,-8.789,148.633,0.43703620411161354,0.4379647331417924,0.051,0.309,1999,b'ARVEJ9M1187FB4DC44',[]
b'TRAIGTF12903CE60BD',161.54077,-15.963,97.754,,0.35078789087528156,0.977,0.858,2001,b'AR5GLIU1187FB4638A',[]
b'TRAIGTJ128F425D552',241.57995,-3.892,156.029,,0.32188268994567615,0.532,0.568,0,b'AR6C8EJ1187FB3F473',[]
b'TRAIGTW128F92E8520',325.85098,-13.015,130.007,,0.26436800041368974,0.649,0.565,0,b'ARXFY0N11C8A423D05',[]
b'TRAIGVL12903CBD7F6',172.01587,-10.635,61.994,,0.3136658169944595,0.008,0.192,0,b'ARKA2YS1187B9A4060',[b'french']
b'TRAIGWQ128F4270EB9',233.66485,-8.932,110.487,0.37598430150044215,0.40022175639897006,0.858,0.716,0,b'AR49A9P1187FB3BBBF',[]
b'TRAIGYC128F93474E4',183.17016,-8.579,159.036,0.5622820772272303,0.36064892481202643,0.767,0.657,0,b'ARRS5961187B99F9DE',[]
b'TRAIGZU128F4236EB6',256.13016,-4.316,174.293,0.42512465831305757,0.5121972430113413,0.817,0.775,2005,b'AR0JPOG1187FB37383',[]
b'TRAIHCX12903CEBAE1',195.39546,-5.95,191.436,0.37002507448320343,0.3524101268104496,0.678,0.613,0,b'ARVAE6W1187FB3CAF3',[]
b'TRAIHFF128EF351817',192.57424,-7.98,110.28,,0.7665454507572961,0.544,0.564,1975,b'ARXPPEY1187FB51DF4',"[b'pop' b'american' b'rnb' b'rock' b'dance-pop' b'new jack swing' b'soul'
 b'disco' b'cool' b'classic pop and rock' b'michael-jackson'
 b'united states' b'singer' b'parolier' b'compositeur' b'chanteur'
 b'lyricist' b'composer' b'usa' b'contemporary rnb']"
b'TRAIHGS12903CDE8BE',359.65342,-6.644,178.934,,0.438701670044784,0.427,0.503,0,b'AR32JLC1187B9946AF',[]
b'TRAIHHD128F9324581',237.03465,-12.16,107.779,,0.3502138249441181,0.608,0.363,0,b'ARSVRVA1187B99228A',[]
b'TRAIHIY12903CCF6D4',191.84281,-3.786,100.013,,0.3028554195218622,0.465,0.416,0,b'ARGBGC71187FB3DD0B',[]
b'TRAIHPX128F428081B',353.77587,-8.744,107.922,0.7096992899333202,0.5794419378857449,0.684,0.611,2001,b'AR1RMYB1187FB5A59E',"[b'alternative metal' b'alternative rock' b'rock' b'metal' b'funk metal'
 b'american']"
b'TRAIHSY128F1484AB6',146.88608,-10.22,183.882,0.4051157216913865,0.4411063591444711,0.347,0.62,2004,b'ARALUUG1187FB58696',[b'classic pop and rock']
b'TRAIHTK128F4291340',234.26567,-18.149,77.235,,0.2912648117531004,0.356,0.365,0,b'ARUKJUP12086C14589',[]
b'TRAIHWC128F9331CF0',197.48526,-6.382,131.868,0.0,0.45798167407037055,0.022,0.326,2003,b'ARNNQ9E1187FB3C82F',[b'soul and reggae']
b'TRAIHXV128F14A5216',329.19465,-11.922,158.121,,0.3668207876397976,0.651,0.641,0,b'ARLTWXK1187FB5A3F8',[]
b'TRAIHYT128F9350C8D',479.9473,-6.566,240.263,,0.3441817504465177,0.863,0.823,0,b'ARIR1PS1187B9AFFFA',[]
b'TRAIHZO12903CC4C78',255.32036,-22.073,128.835,,0.5633626935877487,0.702,0.602,0,b'ARHTHC01187B9B6D2A',[]
b'TRAIIBP128F4252D20',370.99057,-21.08,114.407,,0.36034468591382346,0.423,0.355,0,b'ARK7ZPW1187B99C170',[b'greek' b'european']
b'TRAIIDR12903D06335',454.94812,-12.518,104.231,0.0,0.0,0.474,0.428,0,b'AREW0021187B9AF8F9',[]
b'TRAIIEV128F934712A',255.89506,-6.83,163.087,0.7211996583905645,0.44823320277117096,0.612,0.62,2009,b'AR3O0021187B999BC8',[]
b'TRAIIHN128F42AA377',250.48771,-10.29,120.024,0.0,0.3759146875867051,1.0,0.913,0,b'ARW1DZQ1187B9A18E0',[b'folk']
b'TRAIIJF128F4266603',284.1073,-5.202,168.144,0.0,0.44986923314236393,0.492,0.614,0,b'AR4W5GR1187FB51F7E',[b'mexican' b'durango' b'mexicanos' b'duranguense']
b'TRAIIJJ12903CC0B1B',243.51302,-19.514,131.84,0.0,0.37225120793006455,0.705,0.639,1979,b'AR11NP91187B9901B4',[b'folk' b'rock' b'american']
b'TRAIINI128F426C8DD',216.63302,-6.55,133.45,,0.31669216154699004,0.69,0.563,0,b'ARGNGRI11E2835D567',[b'spanish' b'pop']
b'TRAIIOG12903CD02C5',123.42812,-9.926,133.582,0.0,0.28737003459245986,0.024,0.382,0,b'AR5ZJLK1187B9B3A8E',[]
b'TRAIIPY128F426B797',395.62404,-3.139,135.037,0.0,0.38000466715536985,0.432,0.33,2003,b'ARSYHZ21187B99F5F5',[]
b'TRAIIRA128F931140A',272.03873,-8.801,132.026,0.5960278877951442,0.5204121100542216,0.482,0.52,0,b'AR1ZKBE1187FB53629',"[b'german' b'electronic' b'synthpop' b'krautrock' b'classic pop and rock'
 b'electro' b'european' b'd\xc3\xbcsseldorf' b'techno' b'rock'
 b'industrial']"
b'TRAIIRK128F934E1C0',203.20608,-9.062,97.667,,0.0,0.731,0.425,0,b'ARMIQRB12298900AFB',[]
b'TRAIIRM128F933E946',61.57016,-7.477,87.406,,0.24009840575296107,0.414,0.446,0,b'AR8BMEQ1187B9B4214',[]
b'TRAIISE128F42AE299',193.74975,-6.108,141.729,0.6577006743141642,0.6397981642808125,0.645,0.662,0,b'AR6J3X81187FB59A7B',[]
b'TRAIIUE128E07826EC',270.94159,-20.607,146.389,,0.42495308411251165,0.031,0.416,1993,b'ARZS5VW1187FB567E8',[b'uk' b'electronic' b'english' b'british' b'pop and chart']
b'TRAIIVU128F14AD113',99.97016,-16.333,71.228,0.21204540548371908,0.3330153017242651,0.001,0.065,1999,b'ARKON4P1187B98B291',[b'production music']
b'TRAIIWZ128F933E996',241.05751,-6.454,146.053,0.4454545254934259,0.4153036425812273,0.788,0.654,0,b'ARUTP601187FB388AC',[]
b'TRAIIXC128F92EA806',276.37506,-12.685,149.971,0.4507622416414992,0.4076025759367606,0.0,0.0,2003,b'ARIKFQP1187B99A246',[]
b'TRAIJBM128F92CA7A1',262.19057,-5.983,126.934,,0.45297201748767846,0.382,0.383,0,b'ART97VL1187FB3BD45',[]
b'TRAIJER128F9332661',337.42322,-10.516,85.56,0.24816662402461448,0.372737613340037,1.0,0.985,2004,b'AR0WAW61187B98B7D7',[]
b'TRAIJGU128F931FA16',177.26649,-6.953,122.152,0.5763999812554107,0.32489400917702077,0.689,0.525,0,b'ARD2HR71187B99548F',[]
b'TRAIJHF128F930EDEB',319.7122,-15.857,119.534,0.0,0.2045627112619994,0.666,0.646,0,b'ARHDQMJ11F50C4F61E',[]
b'TRAIJLI128F92FC94A',166.73914,-14.373,122.546,,0.544257505724526,0.649,0.583,1988,b'ART3O5Z1187B9AB043',[b'jazz and blues']
b'TRAIJMG12903D08168',163.13424,-9.429,85.82,0.6014631395073651,0.44354755255636574,0.177,0.331,1992,b'AR3KGPQ1187FB53C84',[b'american' b'los angeles' b'rock and indie' b'grunge']
b'TRAIJMO128F424C8AF',183.53587,-14.853,103.054,,0.3855675231595563,0.644,0.385,0,b'ARWQ2DR1187B98FF28',[]
b'TRAIJQV128F421B159',217.88689,-6.623,107.083,0.0,0.3321774449732797,0.138,0.276,2004,b'ARY6EBA1187B9AD525',[]
b'TRAIJRB12903CE65F8',280.55465,-7.597,118.136,0.21204540548371908,0.2798289006547402,0.106,0.138,0,b'ARKL4LE1187B98FDBC',[]
b'TRAIJRM128F4265197',99.7873,-11.947,129.972,,0.0,0.001,0.245,0,b'AR4OHL91187B9B2EB9',[]
b'TRAIJVF128F9309AF9',347.79383,-17.462,63.134,0.6101227561229483,0.3797617837300081,0.184,0.325,0,b'AR4JY8V1187B98A62F',[]
b'TRAIJVO128F145EB53',261.45914,-5.228,131.98,0.0,0.2655617651818037,0.942,0.828,0,b'ARLYUP11187B98B92B',[]
b'TRAIJWN12903CF2C76',174.28853,-3.731,82.69,0.6290718355952272,0.5463837481981597,0.075,0.463,0,b'ARPKATM1187B9B76E6',[]
b'TRAIKAW128E0785000',195.91791,-6.214,145.147,0.4051157216913865,0.37522396707186795,0.318,0.389,2004,b'ARN8YG41187B99A480',[]
b'TRAIKBB128F428AD73',125.67465,-9.089,124.916,0.42744657148843085,0.36526089322010724,0.036,0.366,2001,b'ARGUACZ1187FB3F35C',[]
b'TRAIKBM128F429160A',166.37342,-1.545,108.252,0.2603382425674305,0.3696098345548582,0.235,0.509,2004,b'AR0B6VD1187B99C293',[]
b'TRAIKFW12903CF26E3',236.56444,-8.961,91.739,,0.37123757358135073,0.373,0.606,0,b'AR2G8UI1187FB3F33C',[]
b'TRAIKPO12903D0322C',182.85669,-16.394,131.568,,0.3329309511939064,0.622,0.53,0,b'ARRVUWA1187B9A0FE2',[]
b'TRAIKRJ128F4275BED',210.80771,-11.302,89.026,,0.08016693866425,0.046,0.531,0,b'AR051KA1187B98B2FF',[]
b'TRAIKSH128E07816DF',315.08853,-9.29,153.768,0.476435219642529,0.47940767557514763,0.768,0.631,1996,b'ARODBRG1187FB3FD99',[b'seen live' b'rock and indie' b'alternative' b'australia']
b'TRAIKVZ12903CBF0F3',151.84934,-14.3,117.157,0.2623089972119452,0.3430109140487191,0.395,0.772,1971,b'ARXFAOQ1187B9A3616',[b'jamaican' b'rock and indie']
b'TRAILFA128EF349FE5',256.83546,-6.787,86.624,,0.5984585009824434,0.203,0.516,2007,b'ARK9TRQ1187B99C095',"[b'industrial rock' b'american' b'rock' b'industrial' b'electronic'
 b'creative commons' b'rock and indie' b'am\xc3\xa9ricain'
 b'alternative rock' b'synthpop' b'usa' b'industrial metal']"
b'TRAILIV128F932C85E',145.08363,-10.499,77.581,,0.35943855675556824,0.009,0.467,0,b'AR4F94Q1187FB43432',[]
b'TRAILKS128F14A3AC9',161.51465,-5.095,78.971,0.5437882725011005,0.43069704628908106,0.459,0.463,2006,b'ARCF06I1187B995398',"[b'hip-hop' b'canadian hip-hop' b'alternative rap' b'canada' b'canadian'
 b'singer' b'rapper' b'hip hop' b'producer']"
b'TRAILLW128F4278C90',231.00036,-13.691,139.98,0.0,0.3778525570354872,0.488,0.634,1994,b'AR5IHI31187B998618',[b'french']
b'TRAILNM12903CD17D2',342.69995,-6.635,127.932,,0.6072572795814319,0.281,0.348,0,b'AR03BDP1187FB5B324',"[b'pop' b'american' b'urban pop' b'dance' b'pop and chart'
 b'am\xc3\xa9ricain' b'electropop' b'usa' b'dance-pop']"
b'TRAILRO12903CAF936',221.43955,-6.562,129.977,0.0,0.38718194162247555,0.535,0.319,0,b'ARA0YAE1187B9B1D16',[]
b'TRAILTA12903CB69A4',177.52771,-6.736,130.173,,0.4184295978846103,0.822,0.191,0,b'ARIIEQL1187FB5CE68',[]
b'TRAILTB128F9331D75',208.45669,-8.148,79.916,0.0,0.33672684140890796,0.602,0.53,0,b'AR202MX1187B9B0383',[b'hip hop rnb and dance hall']
b'TRAILTN128F42796DB',255.55546,-7.921,162.134,,0.31155917564728197,0.089,0.603,1992,b'ARQVLQJ1187B98F11F',[]
b'TRAILUH128E0784D6D',195.70893,-4.222,128.968,0.4537136666933242,0.5633626935877487,0.458,0.449,0,b'ARHTHC01187B9B6D2A',[]
b'TRAIMDW128F14B0B75',307.69587,-10.44,89.941,0.2338956167859841,0.40658168035189596,0.551,0.67,0,b'ARVMFE61187B992463',[b'gospel']
b'TRAIMFD128F92ED3CD',348.89098,-7.349,97.672,,0.5364000107927084,0.646,0.577,1992,b'ARUKN9H1187B9B71C8',"[b'southern rock' b'hard rock' b'rock' b'jam band' b'blues rock'
 b'rock and indie']"
b'TRAIMGT128F935F8F2',133.3024,-12.632,111.422,,0.3435088776923589,0.359,0.443,2000,b'AR8WHEJ1187B98CDCA',[]
b'TRAIMHP128F425118C',241.29261,-11.368,99.894,0.0,0.4260093004837602,0.808,0.512,1992,b'AR6EVQA1187B9AA1DF',[]
b'TRAIMJK12903CE26DA',257.4624,-4.063,104.928,0.0,0.23581602829943166,0.237,0.537,0,b'ARHPBZT1269FCD0B57',[]
b'TRAIMKP12903CF8A22',231.28771,-6.914,204.066,,0.268744755076445,0.513,0.579,0,b'ARBKEA91187B98CE1F',[]
b'TRAIMMK128F9302007',324.98893,-8.232,127.99,,0.32573625894250924,0.448,0.447,0,b'ARORDXJ122ECCBB264',[]
b'TRAIMQC128F148B81C',132.15302,-18.516,76.57,0.5114243256864599,0.3966195656003381,0.085,0.554,0,b'ARCYE581187B9A1482',[b'german']
b'TRAIMRE128F935A8F3',190.37995,-6.68,147.659,,0.32981032859254966,0.451,0.494,0,b'ARFLZK31187B9B0E15',[]
b'TRAIMTD128F92E198E',187.11465,-7.387,163.975,0.569505198905018,0.5815058026864642,0.433,0.351,2008,b'ARAN38V1187FB4C4EE',[]
b'TRAIMTO128F4288EEF',628.21832,-15.442,77.364,,0.3563347490317367,0.215,0.357,0,b'ARCK6OL1187B99B25F',[b'american']
b'TRAIMXG12903CDEE2A',190.17098,-4.978,145.924,0.0,0.38528564261478293,0.758,0.641,0,b'ARRHZLW11E2835E799',[]
b'TRAIMXZ128F92E162F',226.58567,-6.195,115.021,0.0,0.23772681338235932,0.591,0.537,0,b'ARZXMYV1187FB5B99B',[]
b'TRAINDN12903CE77F1',400.48281,-16.489,85.118,,0.34826516306161226,0.864,0.79,0,b'AR7JAMC1187B98BCF3',[]
b'TRAINFW128F42555CA',136.88118,-14.946,115.745,,0.44905257515374747,0.55,0.464,0,b'AROCBZZ11E2835D652',[]
b'TRAINGP12903C956AD',225.802,-7.284,165.67,,0.299705214086752,0.546,0.369,0,b'ARD3ICK1187B9A56C9',[]
b'TRAINIF128F426416B',236.2771,-2.801,103.997,,0.5926149273518344,0.495,0.5,2000,b'AR3JMC51187B9AE49D',[b'american' b'pop' b'boy band' b'boy group' b'pop and chart']
b'TRAINKW128F14AFD82',196.64934,-8.166,107.711,,0.2569779936917517,0.253,0.24,0,b'ARECPYG11C8A42B5BF',[]
b'TRAINMM128F92ECF70',411.42812,-17.325,111.743,0.21001177949168065,0.0,0.515,0.509,0,b'AREVNGE11F50C49B9A',[]
b'TRAINYU128F4246BD1',327.6273,-4.283,175.007,0.503752061361102,0.46815875635794574,0.211,0.0,0,b'ARLF0QY1187FB4FDCC',[]
b'TRAIOBB128F146A944',264.93342,-8.648,128.549,,0.36438492446826576,0.731,0.774,2000,b'ARW63KF1187B98AC48',[b'french']
b'TRAIOBS12903CC677C',130.76853,-7.092,120.129,0.0,0.34590878145179277,0.638,0.515,0,b'AR720OJ1187FB37F6C',[]
b'TRAIOFC128F92EB038',181.31546,-23.461,118.064,,0.281887097438807,0.577,0.573,0,b'ARKEFM61187B9A8202',[]
b'TRAIOKS12903CFEE8D',156.21179,-6.674,195.026,0.21204540548371908,0.3470069209304056,0.441,0.587,2007,b'ARWSMC91187B9AD369',[b'rock and indie' b'uk' b'indie' b'pop' b'swansea' b'wales']
b'TRAIONR12903CFFB98',145.8673,-12.27,89.98,0.0,0.16534223778060114,0.762,0.748,0,b'ARDPCCQ12802FDD564',[]
b'TRAIOUL12903CD172D',508.60363,-11.516,130.07,,0.3287229694924985,0.736,0.585,0,b'ARCDSI81187B989BAA',[]
b'TRAIOWX128F14750E5',245.02812,-4.675,190.102,0.7936136676102776,0.6770875467122787,0.616,0.52,2002,b'ARRBF3M1187FB4D59F',[b'pop and chart' b'emo' b'united states']
b'TRAIPAB128F42626AE',61.83138,-7.499,235.337,,0.5261825563468479,0.236,0.344,1987,b'ARNDB1X1187B990AA0',"[b'punk' b'thrash metal' b'crossover thrash' b'metal' b'hardcore punk'
 b'usa' b'thrash' b'rapcore' b'american' b'funk metal'
 b'alternative metal']"
b'TRAIPAC128F9320FAA',247.71873,-6.533,155.173,0.26586104921065007,0.31990535386426106,0.268,0.374,2008,b'AR6RXJD1187B9B8B23',[]
b'TRAIPBF12903D074F5',109.13914,-6.211,183.437,0.42530424172042486,0.3723919906350151,0.176,0.223,0,b'ARRQWQW1187FB49844',[b'hip hop']
b'TRAIPBM128F424B87C',241.65832,-19.449,134.254,0.0,0.2941618819859714,0.693,0.656,0,b'ARG719Z1187FB551FC',[]
b'TRAIPPV128F4274748',655.67302,-8.294,134.086,,0.4367302210885851,0.404,0.348,0,b'AR05NQH1187B98E875',[b'90s' b'zouk' b'80s']
b'TRAIPQD128F4258D24',233.22077,-6.898,141.846,0.26586104921065007,0.4107435775323873,0.711,0.506,0,b'ARS2KW51187B9B556E',[]
b'TRAIPQN128F933A3AA',335.33342,-16.111,107.592,,0.45054667427270134,0.685,0.628,1973,b'ARPNDSH1187B9B942F',[]
b'TRAIPST128F9302AE9',397.60934,-7.038,131.955,,0.8048304278312782,1.0,0.89,2009,b'ARTH9041187FB43E1F',"[b'hip-hop' b'detroit hip-hop' b'american' b'pop and chart' b'us'
 b'hiphop' b'8 mile' b'midwest hip-hop' b'hip hop']"
b'TRAIPUM128F92DCC5E',344.71138,-14.165,108.105,,0.33287056693742817,0.179,0.242,0,b'ARFZNR41187B990AF7',[]
b'TRAIPWD128F4247FEF',299.07546,-14.023,117.367,0.0,0.30454771337183484,0.797,0.715,2003,b'ARGC7FQ1187FB409CC',[]
b'TRAIPZK12903CE9F24',205.11302,-3.697,180.203,0.0,0.3293859951559598,0.126,0.624,0,b'ARDBJ5T1187FB4D5BA',[]
b'TRAIPZU128F42418F0',259.36934,-6.945,114.752,,0.5938083651752645,0.313,0.198,2005,b'ARSE5NP1187B9B98AB',[b'hip hop rnb and dance hall']
b'TRAIPZY128E0787299',271.46404,-5.956,119.953,0.6614452229025348,0.40651786932802747,0.31,0.475,2000,b'ARWONOR1187FB3817C',[b'canadian']
b'TRAIQAH128F93402D2',234.73587,-2.019,137.936,,0.3570490541126166,0.33,0.49,2007,b'ART8BW81187B9AC33F',[]
b'TRAIQBX12903CE8E30',105.40363,-8.451,121.708,0.2998774882739778,0.7014047658042529,0.506,0.443,0,b'ARNAIMI1187FB5733C',[]
b'TRAIQDI128F92E8E1F',354.76853,-11.918,153.731,0.5075315460078309,0.5800131829395042,0.486,0.511,1998,b'ARAIABB1187B9AC6E2',[b'british' b'soul' b'pop' b'uk' b'english' b'pop and chart' b'r b' b'rnb']
b'TRAIQDV128F92F545A',198.5824,-20.975,94.804,0.21508031850922793,0.3327497700492591,0.706,0.663,0,b'ARFWZZD1187FB561F9',[]
b'TRAIQGR128F4287DF7',256.39138,-6.888,106.756,,0.528614974324017,0.959,0.735,0,b'ART62WC1187FB47E80',[b'hip hop rnb and dance hall']
b'TRAIQKO128F92E5970',258.08934,-9.38,83.73,0.56142851762879,0.4985636112679809,0.012,0.44,1987,b'AR198711187B9AD09F',[b'classic pop and rock']
b'TRAIQLE128F93167E7',213.26322,-19.775,46.867,0.6265859803064825,0.44822358922684985,0.415,0.606,2004,b'AR7DFJP1187B992F13',[b'world']
b'TRAIQLO12903CC4610',155.48036,-5.772,123.294,,0.1489854809922737,0.232,0.294,0,b'AR107SB1187B9A79F9',[]
b'TRAIQMW128E07854BD',268.01587,-13.474,119.437,0.26586104921065007,0.3102989963854615,0.428,0.452,0,b'ARU2JAB1187FB50C72',[]
b'TRAIQNE128F423851B',534.62159,-9.158,122.91,,0.39064123587831157,0.443,0.435,2006,b'ARN03F71187FB4E3F4',[b'soul and reggae']
b'TRAIQNF128F428386A',319.55546,-4.144,106.575,,0.5769038155883393,0.442,0.451,0,b'ARE8GLF1187FB52532',"[b'alternative rock' b'funk rock' b'funk' b'rock' b'crossover' b'10s'
 b'usa' b'00s' b'90s' b'80s' b'metal' b'rap' b'funk metal' b'american'
 b'pop and chart']"
b'TRAIQQM128F429596C',244.71465,-6.155,79.252,0.0,0.35435439241371824,0.678,0.679,0,b'ARDG6IY1187B9AAE87',[]
b'TRAIQUG128F92F946E',300.01587,-5.663,198.016,0.5187598979970994,0.3939566367821045,0.586,0.461,2008,b'AROW4VK1187B999DED',[]
b'TRAIQUW128F4221467',255.42485,-5.544,122.624,0.5419660193708116,0.35353262776472605,0.011,0.327,2004,b'ARZ3JUB1187B99A5AC',[]
b'TRAIQVJ128F93235B3',367.98649,-6.626,126.42,0.37598430150044215,0.3838774936335668,0.0,0.147,2009,b'AR7BMMV1187FB5B2D7',[b'jazz and blues']
b'TRAIRAL12903CCE808',280.45016,-3.087,188.502,,0.27380615027542854,0.202,0.327,0,b'AROVE3N1187FB44DAD',[]
b'TRAIRGP128F9337847',122.46159,-18.803,79.003,,0.14519082979005074,0.483,0.41,0,b'ARYDFJA1241B9CBFF2',[]
b'TRAIRGY128F4271023',231.41832,-10.447,117.437,0.0,0.34678104189114095,0.244,0.412,0,b'ARBHPBX1187FB47102',[]
b'TRAIRHS128F4287576',197.0673,-15.163,130.889,,0.35303574014515915,0.008,0.358,1993,b'ARE2QID1187B98FA19',[]
b'TRAIRIK128F92F0212',185.05098,-13.213,141.621,0.5493423317879715,0.42747924145936206,0.269,0.269,1993,b'AREBWEH1187B99EA9A',[b'finnish']
b'TRAIRLU128F92D0250',210.38975,-7.54,81.895,0.0,0.4694259079758136,0.007,0.34,0,b'ARD0FN11187B9B25CD',"[b'american' b'rock' b'big band' b'pop' b'rock and roll'
 b'easy listening soundtracks and musicals' b'folk']"
b'TRAIRNE128F146B1FA',215.14404,-7.114,102.04,0.621195684059579,0.44543810335469275,0.594,0.342,2006,b'ARC0NOU1187B9AA91D',[]
b'TRAIRNT128EF33FF36',404.37506,-9.317,130.286,,0.4639000947923324,0.689,0.584,2005,b'AR5O6W51187FB46984',"[b'german' b'electronic' b'european' b'hip hop rnb and dance hall'
 b'dance' b'90s']"
b'TRAIRRA128F42788ED',305.50159,-13.959,140.629,0.26695518627553855,0.3929946225880104,0.518,0.502,2000,b'ARZVEF91187B9AC770',"[b'american' b'avante garde' b'classical' b'oratorio' b'opera'
 b'soundtrack' b'brooklyn' b'musical' b'soundtrack composer']"
b'TRAIRRP128EF3669DC',197.09342,-8.593,106.083,,0.373045953823385,0.85,0.658,0,b'ARPPTNG11F50C482A3',[]
b'TRAIRSH128F92E4B18',209.08363,-28.231,121.28,0.3347065490692206,0.3786499789617854,0.052,0.385,2009,b'AR9YV621187B99373E',[b'italian' b'soundtrack']
b'TRAIRVF128F932B0D6',131.36934,-9.349,179.161,0.21508031850922793,0.40658292930958295,0.0,0.017,0,b'ARI4RPW1187B9B862D',[b'jazz and blues']
b'TRAIRWM12903CE75BB',205.06077,-5.688,96.054,,0.3723508695973636,0.626,0.507,0,b'AR9788H1187B9A05D1',[]
b'TRAISAT128F42BADC2',300.82567,-5.943,197.443,0.5937951136677091,0.6222089601294355,0.683,0.693,2006,b'ARNZ70R1187B9A4824',[b'hard rock' b'instrumental' b'rock']
b'TRAISDO128F9316BD2',220.05506,-12.253,140.654,0.2506381006533175,0.29498661655523356,0.58,0.574,1975,b'ARI648V1187B9B5379',[]
b'TRAISFF128F92F598E',319.08526,-16.062,160.048,0.5527051139046104,0.3523640978351153,0.556,0.62,0,b'ARYXGST1187B991071',[]
b'TRAISNF128E078B72C',229.69424,-20.958,151.444,,0.5172980180255892,0.885,0.672,0,b'AR039B11187B9B30D0',[]
b'TRAISSE12903CE77EF',197.19791,-12.0,111.537,,0.34826516306161226,0.343,0.496,0,b'AR7JAMC1187B98BCF3',[]
b'TRAISTB128F42956BF',352.33914,-16.137,168.861,0.23491548017434158,0.38347032753511867,0.725,0.668,0,b'AR1SFKQ1187B98AF13',[]
b'TRAISVG128F42706A4',129.12281,-13.404,98.015,0.21204540548371908,0.0,0.716,0.646,1998,b'ARRZFUG1187B98AD42',[]
b'TRAISYN12903CBBCEE',309.4722,-4.754,155.979,,0.6021154546672973,0.294,0.367,0,b'ARNXNH81187FB52EB5',[]
b'TRAISYO128E07888A6',241.65832,-9.635,131.761,,0.7870054686892299,0.034,0.312,2005,b'ARKSZW81187B9B695D',[b'whistle register' b'rnb' b'pop' b'american' b'pop and chart']
b'TRAISYU128F427F486',273.00526,-6.728,117.844,0.5227332607801571,0.42337640990950814,0.0,0.17,2005,b'AR4FVK41187FB4BC83',[]
b'TRAISZU128F9359838',222.14485,-6.735,85.994,0.0,0.3395324203493744,0.438,0.539,0,b'ARB78VW1187B98F81C',[]
b'TRAITDY128F149431C',573.67465,-17.629,119.712,0.5889221675559065,0.4737005012967777,0.66,0.509,1990,b'ARMPRI31187FB4F7D9',"[b'greek' b'electronic' b'instrumental' b'soundtrack' b'new age'
 b'soundtrack composer' b'experimental' b'progressive new age' b'ambient'
 b'composer' b'classical' b'progressive rock' b'rock' b'film score'
 b'easy listening soundtracks and musicals']"
b'TRAITGE128F92FAB2B',181.39383,-16.156,89.992,0.26376758986854226,0.3280949246919725,0.38,0.435,2007,b'ARZU9NI1187B9AEE08',[]
b'TRAITHF128F423FDFE',127.16363,-10.377,114.597,0.48093421280893994,0.37295104260236633,0.398,0.412,2003,b'ARDD5NR1187B9B61F9',[]
