track_id,duration,loudness,tempo,artist_hotness,key_confidence,mode_confidence,artist_id
b'TRAHVUK128F1456988',237.58322,-2.664,94.819,0.6002824907473767,0.0,0.094,b'AR8RXRI1187FB4104B'
b'TRAHVVX128F4273BCC',222.40608,-11.814,95.051,0.40020805752058963,0.002,0.25,b'ART35UC1187FB4CC25'
b'TRAHVWT128F148D428',159.26812,-11.498,173.423,0.45385026533052464,0.543,0.273,b'ARSQDUN1187B98D7D7'
b'TRAHVYQ128F429826B',226.82077,-12.778,45.43,0.3402755073008875,0.396,0.442,b'AR00LNI1187FB444A5'
b'TRAHVZW128F146477A',291.39546,-5.765,179.406,0.5465451619554416,0.457,0.46,b'AR7GUNF1187B990CCF'
b'TRAHWBI128F4234331',209.44934,-3.432,127.122,0.33945731536044577,0.652,0.655,b'ARQ6DNW1187FB4DF1D'
b'TRAHWBP12903CAEBFC',336.16934,-3.832,127.817,0.41652939963732327,0.0,0.0,b'ARB4ZRM1187B993147'
b'TRAHWEI128F4287988',243.56526,-6.612,89.335,0.3081743690047984,0.155,0.201,b'ARL47TY11C8A416938'
b'TRAHWMN128F145DB77',165.27628,-13.718,198.118,0.360829937368727,0.511,0.363,b'ARMT23H1187B995083'
b'TRAHWNG128F932AFB7',240.95302,-10.372,182.705,0.39064123587831157,0.441,0.468,b'ARN03F71187FB4E3F4'
b'TRAHWOM128F933A1A1',199.8624,-9.341,121.834,0.4078215648614953,0.033,0.309,b'ART6QCS1187FB40CBD'
b'TRAHWSF128F934B190',82.9122,-16.673,64.259,0.40439264015477133,0.552,0.489,b'AR8W8DN1187FB35ED0'
b'TRAHWXL12903CDCF8C',122.56608,-5.766,142.253,0.389230135470802,0.392,0.359,b'ARPINYO12454A2E4AB'
b'TRAHXBP128F92E7528',231.73179,-6.079,130.545,0.37453002882015307,0.088,0.206,b'ARIRBO11187FB4B219'
b'TRAHXEG128F428F1EC',231.33995,-9.018,88.942,0.4318827563379648,0.4,0.552,b'ARZL6CE1187FB3F264'
b'TRAHXFG12903CCED81',57.39057,-10.985,172.9,0.4348234314104437,0.009,0.307,b'ART70HI1187B9A37BC'
b'TRAHXGG128F9350452',185.93914,-6.738,210.691,0.5287099344321013,0.768,0.471,b'ARMBTFC1187FB56343'
b'TRAHXHO128F933934B',239.0722,-8.665,114.083,0.38401812854257616,0.044,0.285,b'ARYCP7D1187B99516B'
b'TRAHXJE12903CB8095',130.71628,-14.945,137.959,0.12806045785304018,0.232,0.544,b'AR4WS1U1187FB5B02E'
b'TRAHXKA128F426E903',285.12608,-7.311,107.944,0.22875104854547754,0.351,0.41,b'ARSK4D11187B9BA046'
b'TRAHXKC128F4264AC1',200.35873,-6.692,135.525,0.348146526368703,0.851,0.678,b'ARBAUDK1187FB3BD7F'
b'TRAHXMC128F4267B70',253.07383,-6.21,136.897,0.5122267383177268,0.255,0.375,b'AR035N21187FB3938E'
b'TRAHXOI128F93254C8',178.88608,-13.298,121.078,0.3180206467909012,0.497,0.502,b'ARDPZFB1187B9A91C3'
b'TRAHXRA128F9339E18',196.54485,-8.101,107.303,0.21627785290385876,0.654,0.65,b'ARBYBBY11F4C8458A8'
b'TRAHXWA128F4265D32',271.64689,-9.951,148.142,0.3591859927517973,0.282,0.354,b'ARSPQ0H1187B999944'
b'TRAHXWI128F428B7DA',231.54893,-9.781,103.046,0.33533510832863395,0.17,0.617,b'AR26XQ61187FB36CF3'
b'TRAHXZJ128F930C784',277.18485,-10.638,61.82,0.32795475415321146,0.7,0.816,b'ARB06Z71187B99049A'
b'TRAHYDH128F9325200',200.35873,-4.793,98.784,0.4484074421231136,0.487,0.434,b'AR1ZZOW1187B99BA84'
b'TRAHYFB128F4280BB8',172.30322,-14.873,107.081,0.4244875987254027,0.657,0.588,b'ARNEL2O1187FB4421A'
b'TRAHYFE128F4273577',287.7122,-3.848,97.143,0.4066860994666606,0.284,0.215,b'ARDI88R1187B98DAB2'
b'TRAHYHQ12903C9D013',383.58159,-7.085,124.969,0.2799779538120907,0.042,0.35,b'ARWPHDF1242077F0B8'
b'TRAHYLE128F1494718',202.1873,-7.204,138.43,0.541656322286496,0.036,0.404,b'AR2W4T81187FB410A7'
b'TRAHYLW128F92E3A44',244.6624,-24.2,175.127,0.34919221761645924,0.752,0.611,b'AR3WMW01187B9921F7'
b'TRAHYMJ128E0787801',367.01995,-5.278,88.57,0.5762019662804653,0.262,0.44,b'ARE8GLF1187FB52532'
b'TRAHYON12903CC36EF',238.10567,-10.133,77.885,0.4191635877630802,0.213,0.486,b'AR3FOK11187FB3F4EE'
b'TRAHYRS128F4262BCE',237.81832,-7.788,160.001,0.0,0.774,0.676,b'ARKEZNY1187B9B7F6C'
b'TRAHYVC128F421BB24',139.49342,-12.039,113.552,0.3796711247498673,0.516,0.645,b'AROUOZZ1187B9ABE51'
b'TRAHYVL12903CC97AB',105.92608,-14.579,107.93,0.3239973685746361,0.252,0.263,b'AR2D0XK1187B98EC4A'
b'TRAHZAL128F9323495',185.99138,-14.953,111.506,0.3912425060150865,0.593,0.597,b'ARV38Z81187B98E608'
b'TRAHZBL128F4256274',287.92118,-6.916,135.778,0.3745312554413246,0.806,0.862,b'ARCRR5X1187FB3BD4A'
b'TRAHZCF128F9316036',202.57914,-12.215,160.066,0.34526923491125083,0.483,0.564,b'ARE2XN81187B98BB83'
b'TRAHZET128F4271AA0',251.6371,-5.17,89.311,0.0,0.162,0.453,b'ARLLUSZ1187B98ACDC'
b'TRAHZFD12903C9AC7E',413.54404,-10.216,122.691,0.3786564863242852,0.77,0.628,b'ARZHXR61187FB3D065'
b'TRAHZFG128F4275C87',171.38893,-10.03,67.176,0.2902068230293281,0.693,0.571,b'AR4UJ7O1187B994010'
b'TRAHZFI128F92C21D6',289.12281,-3.628,143.855,0.4003877565967999,0.891,0.738,b'ARNTTHK1187B98FF64'
b'TRAHZHD128F1462C2D',238.23628,-7.261,92.643,0.4654923562443533,0.299,0.523,b'ARW0Z9V1187B9A0699'
b'TRAHZIL12903CF1DC2',189.3873,-16.111,164.641,0.4011447414777875,0.215,0.415,b'ARDK0551187FB5AC48'
b'TRAHZLK12903CA2DCA',228.80608,-6.036,86.844,0.3381040097228484,0.568,0.519,b'AREW7CO1187B9A1B0D'
b'TRAHZLT12903CBEE31',273.03138,-6.116,124.989,0.45873080635884184,0.127,0.156,b'ARS4KT21187B9B9438'
b'TRAHZMM128E07838FF',257.25342,-4.925,93.156,0.41119568787754324,0.393,0.557,b'AR35YUO1187B9AD83E'
b'TRAHZNL128F9312B48',145.94567,-9.063,109.696,0.21708353351297105,0.014,0.275,b'ARUNHZF122988ED7DA'
b'TRAHZOF12903CF3F75',335.93424,-21.498,77.635,0.294861261887382,0.275,0.277,b'ARDD1RC1187B9B52B4'
b'TRAHZQF128F92F7F6C',200.77669,-12.88,98.998,0.41478065907349704,0.158,0.297,b'AREOREU1187B99AACD'
b'TRAHZQU128F92DDCAB',221.23057,-14.977,110.98,0.42935351499935154,0.69,0.534,b'ARBFDJW1187B9AD27A'
b'TRAHZSF128F9324CED',280.55465,-9.801,110.007,0.36062871613623815,0.299,0.4,b'AR8QHU51187B9A3341'
b'TRAHZVZ128F9322915',191.7122,-9.22,141.868,0.0,0.417,0.327,b'ARKKTIY11F4C845817'
b'TRAHZXW128F932FAFC',275.22567,-5.572,93.03,0.17153224239720058,0.02,0.369,b'ARJNOOU11F4C845A6A'
b'TRAHZXY128F930A09A',222.30159,-4.224,181.208,0.46455028067867915,0.459,0.451,b'ARTL6FB1187FB4EAA7'
b'TRAIACZ128F428C60A',204.5122,-11.38,95.098,1.0825025567261237,0.0,0.0,b'ARRH63Y1187FB47783'
b'TRAIADF12903D0023E',193.12281,-8.173,132.088,0.3604457658067229,0.195,0.28,b'AR78ZID1187B9B31ED'
b'TRAIAFH128F4271742',241.26649,-10.733,87.485,0.3793968056631117,0.367,0.406,b'ARRWQW61187FB5B301'
b'TRAIAFX128F92F7F4C',288.62649,-17.549,42.782,0.41478065907349704,0.752,0.561,b'AREOREU1187B99AACD'
b'TRAIAID128F4298FF9',199.57506,-11.924,84.871,0.04903438084848781,0.548,0.29,b'AROIHOI122988FEB8E'
b'TRAIAIH128F9308AC7',199.54893,-5.585,140.186,0.3615879415321665,0.446,0.372,b'ARAMIDF1187FB3D8D4'
b'TRAIAJT12903CED2F9',167.88853,-16.521,95.227,0.33880017612266716,0.503,0.566,b'AREE69X1187FB438D6'
b'TRAIAJU128F42581EF',208.69179,-7.105,136.89,0.32609905980701764,0.34,0.424,b'ARY4N501187B9A5DE9'
b'TRAIALS128F425A9E3',272.01261,-12.237,119.727,0.24122427492173157,0.081,0.432,b'AR2RVGR1187B9B3219'
b'TRAIAMS128EF34DC1B',275.9571,-8.112,170.773,0.41889580391387266,0.44,0.502,b'ARGQANQ11F50C4769E'
b'TRAIAOL12903CEB667',229.92934,-14.375,114.093,0.3480000192012373,0.56,0.379,b'ARNCOPS1187FB5A086'
b'TRAIAQH128F423B794',244.74077,-6.094,208.51,0.29024206999298574,0.632,0.694,b'ARVF2AD1187FB47580'
b'TRAIAQY128F4291ECC',298.91873,-14.476,94.1,0.34900059039255926,0.59,0.79,b'AR6BUYW1187B98E221'
b'TRAIARL12903CEE20A',232.38485,-12.838,83.116,0.3738629705580186,0.061,0.204,b'ARKJKVO1187FB49D0A'
b'TRAIASV128F930BC5F',213.99465,-28.107,113.204,0.2695713196825489,0.505,0.422,b'ARVGPOM1187FB55737'
b'TRAIATD128F9331CD6',283.89832,-7.275,90.199,0.854637828218057,0.066,0.177,b'ARPDVPJ1187B9ADBE9'
b'TRAIAUB12903CDFB3D',224.96608,-9.715,101.121,0.570106511951141,0.769,0.613,b'ARAZCWP129462A97F1'
b'TRAIAWE128F427700F',300.5122,-9.432,84.672,0.0,0.348,0.5,b'ARWQGYW11F4C846BF2'
b'TRAIBHP128F149C2ED',88.39791,-6.016,180.005,0.34613566732493495,0.018,0.254,b'AR7AA2D1187B98B415'
b'TRAIBHW128F146721B',188.682,-15.413,36.773,0.2819951088354685,0.69,0.597,b'AR72THZ1187B9974EF'
b'TRAIBJP128F932B2FF',152.99873,-15.71,126.029,0.2741977710890841,0.698,0.715,b'ARODP5P1187FB40142'
b'TRAIBMN128E0780C96',260.75383,-10.942,78.245,0.5864333787181634,0.725,0.658,b'AR6892W1187B9AC71B'
b'TRAIBWR128F42390B3',185.33832,-6.429,162.995,0.3102989963854615,0.809,0.729,b'ARU2JAB1187FB50C72'
b'TRAIBXJ128F4260700',251.14077,-10.086,102.829,0.5436811066612864,0.161,0.384,b'AR4WHYC1187B9896E7'
b'TRAIBXQ128F425E6A5',225.27955,-6.205,127.006,0.7888059351620142,0.682,0.449,b'ARF2EHS1187B994F4E'
b'TRAIBYS12903CAE55D',159.68608,-17.15,121.884,0.33364914079207836,0.223,0.205,b'ARVKAWO11F50C47C9A'
b'TRAIBZF128F4275B4A',213.68118,-4.316,72.91,0.38381866168814227,0.746,0.56,b'ARIP54S1187FB53259'
b'TRAICBC128F932D9F6',112.19546,-10.672,86.96,0.4645254506711376,0.461,0.416,b'ARO3XZQ1187FB39351'
b'TRAICDV128F92EE216',445.77914,-10.329,138.001,0.41664411403796237,0.474,0.321,b'ARM9QAE1187B9AF687'
b'TRAICEE12903D04035',152.68526,-12.504,180.874,0.397732264641681,0.0,0.0,b'AR7I3G21187B98B4A2'
b'TRAICFW128F42ADB39',264.09751,-8.299,97.022,0.4596654567282773,0.352,0.345,b'ARTDBI61187FB48479'
b'TRAICGE128F930DFDE',220.36853,-12.383,120.349,0.0,0.421,0.457,b'ARFEU2G1187FB54B2F'
b'TRAICHS128E0785545',248.00608,-6.635,184.012,0.5799889824287546,1.0,0.858,b'ARNLO5S1187B9B80CC'
b'TRAICIL128F42598E2',204.77342,-5.013,127.811,0.511526435078575,0.854,0.726,b'ARHPPJK1187B9AC897'
b'TRAICIO12903CBD65B',205.19138,-5.192,129.333,0.3569041267802913,0.374,0.515,b'ARWXJTT1187FB509FD'
b'TRAICJQ12903CF2681',459.33669,-7.57,115.37,0.41652939963732327,0.017,0.204,b'ARB4ZRM1187B993147'
b'TRAICKK128F421847C',306.78159,-6.398,91.084,0.3312149897920565,0.591,0.51,b'AR1DGSO1187FB59B15'
b'TRAICNK128F428E555',242.80771,-8.707,152.857,0.4205703072083738,0.129,0.312,b'AR2PT4M1187FB55B1A'
b'TRAICPJ128F42A047C',184.00608,-14.886,81.647,0.0,0.469,0.425,b'ARJSGPI1241B9C8855'
b'TRAICRD12903CDE044',171.4673,-13.683,88.314,0.29153972708877773,0.052,0.54,b'ARQGYP71187FB44566'
b'TRAICUK128F425E594',378.09587,-13.362,113.52,0.4141964814069906,0.455,0.547,b'ARDIKTV11F43A69FA4'
b'TRAICXC12903CBC0FB',241.99791,-8.17,156.139,0.385470550555821,0.483,0.523,b'ARKFYS91187B98E58F'
b'TRAIDBZ12903CF5A37',247.37914,-10.069,84.973,0.438701670044784,0.179,0.533,b'AR32JLC1187B9946AF'
b'TRAIDFK128F428A25D',188.36853,-3.616,90.139,0.35256398529732813,0.57,0.685,b'ARNNC731187FB55D14'
b'TRAIDGE128F4260E9F',340.34893,-13.637,98.087,0.3213669967623554,0.815,0.57,b'AR2BBHS1187FB4AE06'
b'TRAIDHP12903D09B15',239.72526,-5.497,153.998,0.3436172659846671,0.691,0.626,b'ARXK4ZA1187B99753A'
b'TRAIDIU128F92F11C7',259.3171,-5.2,169.722,0.31222084325279886,0.0,0.0,b'ARX99U51187B991481'
b'TRAIDMR128F9327232',270.99383,-7.992,159.621,0.4079247008265301,1.0,0.914,b'ARB9WJ11187B98BF17'
b'TRAIDPY128F425E9D0',226.40281,-5.627,154.585,0.38628965124618425,0.314,0.465,b'ARIRD6J1187FB5A98C'
b'TRAIDPZ128F4282908',396.5122,-10.047,84.676,0.3736212123951274,0.441,0.49,b'ARI3W3K1187FB49E6F'
b'TRAIDSB128F4296B73',163.97016,-10.814,100.72,0.2874467532300883,0.513,0.397,b'ARI945I1187FB4CC22'
b'TRAIDUU128F145B15D',217.46893,-11.314,168.165,0.40664264869909944,0.924,0.752,b'AR6UVLC1187B9B4D4C'
b'TRAIDWL128F147ADAE',110.78485,-3.853,186.141,0.2923195154130597,0.765,0.504,b'AR3OYPP1187B9952E3'
b'TRAIDXI128F9307464',167.00036,-13.135,86.949,0.20360793435756008,0.096,0.325,b'ARTTIRC12086C121DC'
b'TRAIDXN128F424DC21',147.59138,-22.729,64.79,0.39046557975011453,0.506,0.379,b'AR7SVRP1187FB55875'
b'TRAIELD128F92DC682',168.82893,-6.538,125.875,0.7888059351620142,0.664,0.696,b'ARF2EHS1187B994F4E'
b'TRAIENF128F42AAA41',192.86159,-14.922,174.762,0.41179782681526267,0.328,0.431,b'ARS8KBY1187FB4BC7E'
b'TRAIEPK128EF340961',332.69506,-15.673,126.488,0.3165494603255641,1.0,1.0,b'AR3U3G01187FB58BA7'
b'TRAIESZ128F42555B4',206.05342,-9.1,116.137,0.2060203719845676,0.917,0.763,b'AR695PK1187B996E35'
b'TRAIETL128F14B0696',43.91138,-22.115,100.353,0.49705095869202826,0.0,0.0,b'ARLR9U31187B9A71AD'
b'TRAIEUH128F93363F7',244.03546,-8.951,235.903,0.3425370031626706,0.569,0.563,b'AR126G61187B9B88A6'
b'TRAIEWD128F42A0039',199.96689,-5.24,235.405,0.43700191865316,0.581,0.401,b'ARDK87R1187B98D51C'
b'TRAIEXH128F9353678',145.31873,-24.705,122.887,0.33109012633891616,0.57,0.502,b'ARSDSMG1187B98CB59'
b'TRAIEYB128F4212FFE',26.93179,-13.467,104.618,0.22842866681038249,0.178,0.312,b'ARPB4TX1187B98DDEA'
b'TRAIEYP12903CEAF17',224.522,-6.648,126.291,0.35148963247073306,0.712,0.556,b'ARXKXC71187B99AA0E'
b'TRAIEYQ12903CD18C5',87.14404,-9.285,159.252,0.35062894689721674,0.44,0.329,b'AR1VCLT1187FB4C8AC'
b'TRAIFEQ128F93319C2',238.05342,-17.172,159.026,0.3157956797084056,0.484,0.625,b'ARW1DRV1187FB40261'
b'TRAIFGE12903CDAD7B',238.81098,-20.865,86.55,0.24906181024072077,0.526,0.681,b'ARZMFXN11F50C476D0'
b'TRAIFJE128F933046A',95.9473,-6.29,92.969,0.38866990102322235,0.054,0.41,b'ARYQ8281187FB58C34'
b'TRAIFMZ128F92F335C',270.10567,-9.592,131.889,0.29624881058023994,0.719,0.659,b'AR9E43L1187FB566FA'
b'TRAIFSJ128F92FE22F',226.66404,-11.907,162.987,0.4320119468576032,0.718,0.688,b'ARVJ0JK1187B98C9C0'
b'TRAIFSM128F42722F1',168.95955,-4.017,151.844,0.42898052143866244,0.683,0.651,b'ARQ0BZY1187B99F093'
b'TRAIFYS128F42685F1',265.66485,-7.425,109.659,0.5425339931632684,0.788,0.503,b'ARG3UX61187B9AC05A'
b'TRAIFZX128F92F193C',246.49098,-7.822,124.577,0.4214486179326093,0.125,0.374,b'ARKJHKX1187FB5AEE5'
b'TRAIGCZ128F428C2D9',163.52608,-11.943,100.893,0.3893417519104193,0.698,0.631,b'ARMWZF41187FB387F9'
b'TRAIGJJ128F92D5107',239.51628,-10.937,116.596,0.390828595508114,0.273,0.426,b'ARIK8T31187B9A4D4F'
b'TRAIGJV12903CEFD5E',234.03057,-10.742,166.749,0.3224825778758644,0.03,0.461,b'ARP06GY1187B98B0F0'
b'TRAIGNN128F9326AB4',254.45832,-3.902,104.939,0.5963503376386131,0.152,0.395,b'ARDQ9AP1187B9BA3F6'
b'TRAIGNW12903D064C9',368.32608,-7.071,202.036,0.2563503629041404,0.254,0.306,b'AR2PNSZ1187B9AF0A4'
b'TRAIGOB128F426AE43',190.85016,-10.239,96.052,0.31060034368783074,0.489,0.432,b'AR4GP451187FB3F2BB'
b'TRAIGRF128F9332355',323.00363,-5.533,91.997,0.36638937070534877,0.536,0.515,b'ARJ0FG21187B99F7C4'
b'TRAIGSC128F933BBD7',189.3873,-8.789,148.633,0.4379647331417924,0.051,0.309,b'ARVEJ9M1187FB4DC44'
b'TRAIGTF12903CE60BD',161.54077,-15.963,97.754,0.35078789087528156,0.977,0.858,b'AR5GLIU1187FB4638A'
b'TRAIGTJ128F425D552',241.57995,-3.892,156.029,0.32188268994567615,0.532,0.568,b'AR6C8EJ1187FB3F473'
b'TRAIGTW128F92E8520',325.85098,-13.015,130.007,0.26436800041368974,0.649,0.565,b'ARXFY0N11C8A423D05'
b'TRAIGVL12903CBD7F6',172.01587,-10.635,61.994,0.3136658169944595,0.008,0.192,b'ARKA2YS1187B9A4060'
b'TRAIGWQ128F4270EB9',233.66485,-8.932,110.487,0.40022175639897006,0.858,0.716,b'AR49A9P1187FB3BBBF'
b'TRAIGYC128F93474E4',183.17016,-8.579,159.036,0.36064892481202643,0.767,0.657,b'ARRS5961187B99F9DE'
b'TRAIGZU128F4236EB6',256.13016,-4.316,174.293,0.5121972430113413,0.817,0.775,b'AR0JPOG1187FB37383'
b'TRAIHCX12903CEBAE1',195.39546,-5.95,191.436,0.3524101268104496,0.678,0.613,b'ARVAE6W1187FB3CAF3'
b'TRAIHFF128EF351817',192.57424,-7.98,110.28,0.7665454507572961,0.544,0.564,b'ARXPPEY1187FB51DF4'
b'TRAIHGS12903CDE8BE',359.65342,-6.644,178.934,0.438701670044784,0.427,0.503,b'AR32JLC1187B9946AF'
b'TRAIHHD128F9324581',237.03465,-12.16,107.779,0.3502138249441181,0.608,0.363,b'ARSVRVA1187B99228A'
b'TRAIHIY12903CCF6D4',191.84281,-3.786,100.013,0.3028554195218622,0.465,0.416,b'ARGBGC71187FB3DD0B'
b'TRAIHPX128F428081B',353.77587,-8.744,107.922,0.5794419378857449,0.684,0.611,b'AR1RMYB1187FB5A59E'
b'TRAIHSY128F1484AB6',146.88608,-10.22,183.882,0.4411063591444711,0.347,0.62,b'ARALUUG1187FB58696'
b'TRAIHTK128F4291340',234.26567,-18.149,77.235,0.2912648117531004,0.356,0.365,b'ARUKJUP12086C14589'
b'TRAIHWC128F9331CF0',197.48526,-6.382,131.868,0.45798167407037055,0.022,0.326,b'ARNNQ9E1187FB3C82F'
b'TRAIHXV128F14A5216',329.19465,-11.922,158.121,0.3668207876397976,0.651,0.641,b'ARLTWXK1187FB5A3F8'
b'TRAIHYT128F9350C8D',479.9473,-6.566,240.263,0.3441817504465177,0.863,0.823,b'ARIR1PS1187B9AFFFA'
b'TRAIHZO12903CC4C78',255.32036,-22.073,128.835,0.5633626935877487,0.702,0.602,b'ARHTHC01187B9B6D2A'
b'TRAIIBP128F4252D20',370.99057,-21.08,114.407,0.36034468591382346,0.423,0.355,b'ARK7ZPW1187B99C170'
b'TRAIIDR12903D06335',454.94812,-12.518,104.231,0.0,0.474,0.428,b'AREW0021187B9AF8F9'
b'TRAIIEV128F934712A',255.89506,-6.83,163.087,0.44823320277117096,0.612,0.62,b'AR3O0021187B999BC8'
b'TRAIIHN128F42AA377',250.48771,-10.29,120.024,0.3759146875867051,1.0,0.913,b'ARW1DZQ1187B9A18E0'
b'TRAIIJF128F4266603',284.1073,-5.202,168.144,0.44986923314236393,0.492,0.614,b'AR4W5GR1187FB51F7E'
b'TRAIIJJ12903CC0B1B',243.51302,-19.514,131.84,0.37225120793006455,0.705,0.639,b'AR11NP91187B9901B4'
b'TRAIINI128F426C8DD',216.63302,-6.55,133.45,0.31669216154699004,0.69,0.563,b'ARGNGRI11E2835D567'
b'TRAIIOG12903CD02C5',123.42812,-9.926,133.582,0.28737003459245986,0.024,0.382,b'AR5ZJLK1187B9B3A8E'
b'TRAIIPY128F426B797',395.62404,-3.139,135.037,0.38000466715536985,0.432,0.33,b'ARSYHZ21187B99F5F5'
b'TRAIIRA128F931140A',272.03873,-8.801,132.026,0.5204121100542216,0.482,0.52,b'AR1ZKBE1187FB53629'
b'TRAIIRK128F934E1C0',203.20608,-9.062,97.667,0.0,0.731,0.425,b'ARMIQRB12298900AFB'
b'TRAIIRM128F933E946',61.57016,-7.477,87.406,0.24009840575296107,0.414,0.446,b'AR8BMEQ1187B9B4214'
b'TRAIISE128F42AE299',193.74975,-6.108,141.729,0.6397981642808125,0.645,0.662,b'AR6J3X81187FB59A7B'
b'TRAIIUE128E07826EC',270.94159,-20.607,146.389,0.42495308411251165,0.031,0.416,b'ARZS5VW1187FB567E8'
b'TRAIIVU128F14AD113',99.97016,-16.333,71.228,0.3330153017242651,0.001,0.065,b'ARKON4P1187B98B291'
b'TRAIIWZ128F933E996',241.05751,-6.454,146.053,0.4153036425812273,0.788,0.654,b'ARUTP601187FB388AC'
b'TRAIIXC128F92EA806',276.37506,-12.685,149.971,0.4076025759367606,0.0,0.0,b'ARIKFQP1187B99A246'
b'TRAIJBM128F92CA7A1',262.19057,-5.983,126.934,0.45297201748767846,0.382,0.383,b'ART97VL1187FB3BD45'
b'TRAIJER128F9332661',337.42322,-10.516,85.56,0.372737613340037,1.0,0.985,b'AR0WAW61187B98B7D7'
b'TRAIJGU128F931FA16',177.26649,-6.953,122.152,0.32489400917702077,0.689,0.525,b'ARD2HR71187B99548F'
b'TRAIJHF128F930EDEB',319.7122,-15.857,119.534,0.2045627112619994,0.666,0.646,b'ARHDQMJ11F50C4F61E'
b'TRAIJLI128F92FC94A',166.73914,-14.373,122.546,0.544257505724526,0.649,0.583,b'ART3O5Z1187B9AB043'
b'TRAIJMG12903D08168',163.13424,-9.429,85.82,0.44354755255636574,0.177,0.331,b'AR3KGPQ1187FB53C84'
b'TRAIJMO128F424C8AF',183.53587,-14.853,103.054,0.3855675231595563,0.644,0.385,b'ARWQ2DR1187B98FF28'
b'TRAIJQV128F421B159',217.88689,-6.623,107.083,0.3321774449732797,0.138,0.276,b'ARY6EBA1187B9AD525'
b'TRAIJRB12903CE65F8',280.55465,-7.597,118.136,0.2798289006547402,0.106,0.138,b'ARKL4LE1187B98FDBC'
b'TRAIJRM128F4265197',99.7873,-11.947,129.972,0.0,0.001,0.245,b'AR4OHL91187B9B2EB9'
b'TRAIJVF128F9309AF9',347.79383,-17.462,63.134,0.3797617837300081,0.184,0.325,b'AR4JY8V1187B98A62F'
b'TRAIJVO128F145EB53',261.45914,-5.228,131.98,0.2655617651818037,0.942,0.828,b'ARLYUP11187B98B92B'
b'TRAIJWN12903CF2C76',174.28853,-3.731,82.69,0.5463837481981597,0.075,0.463,b'ARPKATM1187B9B76E6'
b'TRAIKAW128E0785000',195.91791,-6.214,145.147,0.37522396707186795,0.318,0.389,b'ARN8YG41187B99A480'
b'TRAIKBB128F428AD73',125.67465,-9.089,124.916,0.36526089322010724,0.036,0.366,b'ARGUACZ1187FB3F35C'
b'TRAIKBM128F429160A',166.37342,-1.545,108.252,0.3696098345548582,0.235,0.509,b'AR0B6VD1187B99C293'
b'TRAIKFW12903CF26E3',236.56444,-8.961,91.739,0.37123757358135073,0.373,0.606,b'AR2G8UI1187FB3F33C'
b'TRAIKPO12903D0322C',182.85669,-16.394,131.568,0.3329309511939064,0.622,0.53,b'ARRVUWA1187B9A0FE2'
b'TRAIKRJ128F4275BED',210.80771,-11.302,89.026,0.08016693866425,0.046,0.531,b'AR051KA1187B98B2FF'
b'TRAIKSH128E07816DF',315.08853,-9.29,153.768,0.47940767557514763,0.768,0.631,b'ARODBRG1187FB3FD99'
b'TRAIKVZ12903CBF0F3',151.84934,-14.3,117.157,0.3430109140487191,0.395,0.772,b'ARXFAOQ1187B9A3616'
b'TRAILFA128EF349FE5',256.83546,-6.787,86.624,0.5984585009824434,0.203,0.516,b'ARK9TRQ1187B99C095'
b'TRAILIV128F932C85E',145.08363,-10.499,77.581,0.35943855675556824,0.009,0.467,b'AR4F94Q1187FB43432'
b'TRAILKS128F14A3AC9',161.51465,-5.095,78.971,0.43069704628908106,0.459,0.463,b'ARCF06I1187B995398'
b'TRAILLW128F4278C90',231.00036,-13.691,139.98,0.3778525570354872,0.488,0.634,b'AR5IHI31187B998618'
b'TRAILNM12903CD17D2',342.69995,-6.635,127.932,0.6072572795814319,0.281,0.348,b'AR03BDP1187FB5B324'
b'TRAILRO12903CAF936',221.43955,-6.562,129.977,0.38718194162247555,0.535,0.319,b'ARA0YAE1187B9B1D16'
b'TRAILTA12903CB69A4',177.52771,-6.736,130.173,0.4184295978846103,0.822,0.191,b'ARIIEQL1187FB5CE68'
b'TRAILTB128F9331D75',208.45669,-8.148,79.916,0.33672684140890796,0.602,0.53,b'AR202MX1187B9B0383'
b'TRAILTN128F42796DB',255.55546,-7.921,162.134,0.31155917564728197,0.089,0.603,b'ARQVLQJ1187B98F11F'
b'TRAILUH128E0784D6D',195.70893,-4.222,128.968,0.5633626935877487,0.458,0.449,b'ARHTHC01187B9B6D2A'
b'TRAIMDW128F14B0B75',307.69587,-10.44,89.941,0.40658168035189596,0.551,0.67,b'ARVMFE61187B992463'
b'TRAIMFD128F92ED3CD',348.89098,-7.349,97.672,0.5364000107927084,0.646,0.577,b'ARUKN9H1187B9B71C8'
b'TRAIMGT128F935F8F2',133.3024,-12.632,111.422,0.3435088776923589,0.359,0.443,b'AR8WHEJ1187B98CDCA'
b'TRAIMHP128F425118C',241.29261,-11.368,99.894,0.4260093004837602,0.808,0.512,b'AR6EVQA1187B9AA1DF'
b'TRAIMJK12903CE26DA',257.4624,-4.063,104.928,0.23581602829943166,0.237,0.537,b'ARHPBZT1269FCD0B57'
b'TRAIMKP12903CF8A22',231.28771,-6.914,204.066,0.268744755076445,0.513,0.579,b'ARBKEA91187B98CE1F'
b'TRAIMMK128F9302007',324.98893,-8.232,127.99,0.32573625894250924,0.448,0.447,b'ARORDXJ122ECCBB264'
b'TRAIMQC128F148B81C',132.15302,-18.516,76.57,0.3966195656003381,0.085,0.554,b'ARCYE581187B9A1482'
